S088_001_00000016.png,7.0,
S109_006_00000001.png,NEUTRAL,
S133_003_00000002.png,NEUTRAL,
S506_006_00000003.png,NEUTRAL,
S022_006_00000002.png,NEUTRAL,
S071_004_00000027.png,1.0,
S069_004_00000017.png,5.0,
S105_008_00000008.png,3.0,
S063_002_00000021.png,5.0,
S026_003_00000001.png,NEUTRAL,
S116_001_00000003.png,NEUTRAL,
S133_003_00000003.png,NEUTRAL,
S075_005_00000003.png,NEUTRAL,
S070_003_00000016.png,5.0,
S080_008_00000009.png,3.0,
S068_002_00000003.png,NEUTRAL,
S138_007_00000009.png,6.0,
S096_001_00000001.png,NEUTRAL,
S116_006_00000007.png,3.0,
S044_006_00000001.png,NEUTRAL,
S125_006_00000020.png,4.0,
S056_002_00000010.png,3.0,
S057_003_00000003.png,NEUTRAL,
S127_010_00000016.png,1.0,
S062_001_00000016.png,4.0,
S096_004_00000003.png,NEUTRAL,
S075_005_00000010.png,3.0,
S050_004_00000020.png,1.0,
S147_002_00000012.png,2.0,
S060_003_00000001.png,NEUTRAL,
S135_001_00000038.png,7.0,
S107_001_00000009.png,7.0,
S061_002_00000015.png,5.0,
S050_004_00000003.png,NEUTRAL,
S042_001_00000019.png,7.0,
S011_002_00000002.png,NEUTRAL,
S114_006_00000003.png,NEUTRAL,
S014_005_00000015.png,5.0,
S080_001_00000016.png,7.0,
S160_006_00000002.png,NEUTRAL,
S157_002_00000001.png,NEUTRAL,
S127_004_00000015.png,5.0,
S044_003_00000002.png,NEUTRAL,
S062_004_00000002.png,NEUTRAL,
S069_004_00000002.png,NEUTRAL,
S057_001_00000002.png,NEUTRAL,
S090_007_00000002.png,NEUTRAL,
S114_001_00000017.png,7.0,
S101_002_00000018.png,7.0,
S149_002_00000001.png,NEUTRAL,
S117_003_00000001.png,NEUTRAL,
S503_002_00000006.png,2.0,
S132_002_00000001.png,NEUTRAL,
S138_004_00000003.png,NEUTRAL,
S505_006_00000002.png,NEUTRAL,
S136_001_00000002.png,NEUTRAL,
S099_004_00000015.png,5.0,
S061_001_00000010.png,7.0,
S138_001_00000003.png,NEUTRAL,
S075_006_00000023.png,5.0,
S117_003_00000002.png,NEUTRAL,
S137_011_00000003.png,NEUTRAL,
S124_003_00000001.png,NEUTRAL,
S108_008_00000002.png,NEUTRAL,
S022_005_00000003.png,NEUTRAL,
S999_003_00000055.png,4.0,
S081_001_00000002.png,NEUTRAL,
S081_002_00000023.png,6.0,
S055_003_00000009.png,3.0,
S037_006_00000019.png,5.0,
S065_002_00000020.png,4.0,
S085_002_00000014.png,5.0,
S005_001_00000001.png,NEUTRAL,
S077_001_00000002.png,NEUTRAL,
S062_005_00000027.png,3.0,
S156_002_00000003.png,NEUTRAL,
S095_007_00000003.png,NEUTRAL,
S130_001_00000003.png,NEUTRAL,
S081_002_00000024.png,6.0,
S112_005_00000003.png,NEUTRAL,
S063_002_00000001.png,NEUTRAL,
S014_005_00000002.png,NEUTRAL,
S090_006_00000011.png,3.0,
S075_006_00000024.png,5.0,
S074_001_00000003.png,NEUTRAL,
S999_001_00000001.png,NEUTRAL,
S085_002_00000013.png,5.0,
S055_006_00000006.png,4.0,
S147_002_00000003.png,NEUTRAL,
S136_001_00000017.png,7.0,
S088_001_00000017.png,7.0,
S111_007_00000013.png,3.0,
S032_003_00000015.png,1.0,
S011_005_00000003.png,NEUTRAL,
S158_002_00000003.png,NEUTRAL,
S087_005_00000010.png,5.0,
S109_006_00000014.png,5.0,
S122_001_00000011.png,7.0,
S138_001_00000012.png,4.0,
S134_003_00000011.png,1.0,
S070_002_00000001.png,NEUTRAL,
S081_008_00000003.png,NEUTRAL,
S102_009_00000014.png,3.0,
S067_002_00000014.png,7.0,
S087_001_00000003.png,NEUTRAL,
S072_006_00000003.png,NEUTRAL,
S124_007_00000022.png,5.0,
S128_004_00000011.png,3.0,
S125_005_00000002.png,NEUTRAL,
S095_010_00000013.png,6.0,
S067_002_00000001.png,NEUTRAL,
S060_002_00000001.png,NEUTRAL,
S086_001_00000003.png,NEUTRAL,
S089_002_00000001.png,NEUTRAL,
