S062_004_00000003.png,NEUTRAL,
S055_004_00000003.png,NEUTRAL,
S084_002_00000023.png,4.0,
S068_003_00000012.png,7.0,
S115_008_00000003.png,NEUTRAL,
S055_003_00000001.png,NEUTRAL,
S064_003_00000002.png,NEUTRAL,
S132_008_00000008.png,7.0,
S125_001_00000013.png,6.0,
S116_007_00000001.png,NEUTRAL,
S124_001_00000013.png,7.0,
S148_002_00000014.png,2.0,
S130_009_00000002.png,NEUTRAL,
S105_008_00000002.png,NEUTRAL,
S114_001_00000002.png,NEUTRAL,
S082_007_00000001.png,NEUTRAL,
S071_002_00000003.png,NEUTRAL,
S055_004_00000002.png,NEUTRAL,
S056_003_00000002.png,NEUTRAL,
S062_002_00000003.png,NEUTRAL,
S137_005_00000002.png,NEUTRAL,
S122_001_00000002.png,NEUTRAL,
S125_005_00000001.png,NEUTRAL,
S101_002_00000001.png,NEUTRAL,
S125_007_00000002.png,NEUTRAL,
S011_003_00000003.png,NEUTRAL,
S078_007_00000001.png,NEUTRAL,
S011_004_00000001.png,NEUTRAL,
S056_003_00000008.png,7.0,
S058_005_00000001.png,NEUTRAL,
S131_003_00000002.png,NEUTRAL,
S067_005_00000021.png,5.0,
S074_004_00000001.png,NEUTRAL,
S074_004_00000017.png,3.0,
S501_006_00000039.png,6.0,
S126_008_00000002.png,NEUTRAL,
S056_004_00000020.png,5.0,
S071_002_00000020.png,6.0,
S999_001_00000017.png,1.0,
S066_005_00000003.png,NEUTRAL,
S088_004_00000003.png,NEUTRAL,
S095_001_00000016.png,7.0,
S069_002_00000001.png,NEUTRAL,
S065_002_00000001.png,NEUTRAL,
S042_006_00000002.png,NEUTRAL,
S022_001_00000030.png,7.0,
S046_004_00000001.png,NEUTRAL,
S072_005_00000001.png,NEUTRAL,
S506_001_00000003.png,NEUTRAL,
S097_004_00000001.png,NEUTRAL,
S080_008_00000002.png,NEUTRAL,
S097_001_00000019.png,7.0,
S051_002_00000002.png,NEUTRAL,
S093_001_00000020.png,6.0,
S106_004_00000007.png,3.0,
S138_004_00000001.png,NEUTRAL,
S078_004_00000001.png,NEUTRAL,
S076_001_00000001.png,NEUTRAL,
S136_006_00000018.png,5.0,
S133_003_00000001.png,NEUTRAL,
S079_004_00000026.png,5.0,
S014_003_00000029.png,1.0,
S125_008_00000008.png,3.0,
S155_002_00000012.png,2.0,
S130_013_00000003.png,NEUTRAL,
S064_001_00000001.png,NEUTRAL,
S125_008_00000003.png,NEUTRAL,
S045_005_00000003.png,NEUTRAL,
S097_001_00000002.png,NEUTRAL,
S063_002_00000023.png,5.0,
S092_004_00000022.png,5.0,
S130_013_00000014.png,5.0,
S131_001_00000003.png,NEUTRAL,
S035_006_00000001.png,NEUTRAL,
S105_008_00000010.png,3.0,
S071_001_00000003.png,NEUTRAL,
S060_003_00000017.png,7.0,
S132_006_00000023.png,5.0,
S149_002_00000003.png,NEUTRAL,
S092_004_00000023.png,5.0,
S010_002_00000014.png,7.0,
S055_005_00000045.png,5.0,
S052_006_00000011.png,3.0,
S111_006_00000010.png,1.0,
S050_002_00000017.png,7.0,
S034_001_00000029.png,7.0,
S042_004_00000019.png,1.0,
S116_001_00000013.png,7.0,
S063_001_00000011.png,7.0,
S124_006_00000009.png,3.0,
S501_006_00000040.png,6.0,
S093_001_00000003.png,NEUTRAL,
S116_006_00000005.png,3.0,
S100_006_00000002.png,NEUTRAL,
S011_006_00000011.png,5.0,
S087_004_00000003.png,NEUTRAL,
S506_006_00000041.png,6.0,
S052_001_00000002.png,NEUTRAL,
S062_001_00000003.png,NEUTRAL,
S076_006_00000018.png,5.0,
S102_003_00000002.png,NEUTRAL,
S506_001_00000002.png,NEUTRAL,
S131_003_00000022.png,6.0,
S065_002_00000021.png,4.0,
S113_008_00000003.png,NEUTRAL,
S068_004_00000010.png,4.0,
S052_001_00000003.png,NEUTRAL,
S125_007_00000001.png,NEUTRAL,
S088_001_00000002.png,NEUTRAL,
S083_003_00000017.png,5.0,
S050_006_00000003.png,NEUTRAL,
S026_001_00000003.png,NEUTRAL,
S131_010_00000003.png,NEUTRAL,
S098_003_00000013.png,3.0,
S505_006_00000003.png,NEUTRAL,
S077_006_00000002.png,NEUTRAL,
S005_001_00000011.png,3.0,
S097_004_00000002.png,NEUTRAL,
S051_002_00000019.png,7.0,
S132_005_00000015.png,3.0,
S032_004_00000013.png,4.0,
S070_005_00000001.png,NEUTRAL,
